Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,110.58000183105469,111.08999633789062,109.31999969482422,110.4800033569336,105.75605773925781,5019100
2019-01-02,109.1500015258789,110.0199966430664,108.2300033569336,109.27999877929688,104.60737609863281,4835400
2019-01-03,108.91000366210938,110.1500015258789,108.05000305175781,108.26000213623047,103.63098907470703,5975900
2019-01-04,109.54000091552734,110.5999984741211,108.23999786376953,110.4800033569336,105.75605773925781,6293900
2019-01-07,110.01000213623047,110.37999725341797,108.6500015258789,109.52999877929688,104.8466796875,5220300
2019-01-08,110.13999938964844,110.80000305175781,109.41999816894531,110.58000183105469,105.85179138183594,6407700
2019-01-09,110.33000183105469,110.87000274658203,107.48999786376953,107.48999786376953,102.89391326904297,8521300
2019-01-10,107.41000366210938,108.33999633789062,107.36000061035156,108.1500015258789,103.52569580078125,7905000
2019-01-11,107.86000061035156,108.5,107.63999938964844,108.16000366210938,103.53526306152344,5939000
2019-01-14,107.8499984741211,107.95999908447266,106.95999908447266,107.31999969482422,102.73118591308594,5804600
2019-01-15,107.45999908447266,109.06999969482422,106.7300033569336,108.98999786376953,104.32976531982422,4508000
2019-01-16,108.98999786376953,109.05000305175781,107.69999694824219,108.33999633789062,103.70756530761719,4953500
2019-01-17,108.13999938964844,109.47000122070312,108.08999633789062,109.22000122070312,104.54993438720703,4612200
2019-01-18,109.97000122070312,110.30000305175781,109.16999816894531,110.06999969482422,105.36359405517578,5142700
2019-01-22,109.86000061035156,110.2300033569336,108.77999877929688,109.91000366210938,105.21044158935547,5298200
2019-01-23,109.68000030517578,110.79000091552734,109.51000213623047,110.7300033569336,105.99537658691406,5197400
2019-01-24,110.30999755859375,110.30999755859375,108.41000366210938,109.5,104.8179702758789,4478000
2019-01-25,110.1500015258789,110.58999633789062,109.04000091552734,109.3499984741211,104.67437744140625,5074800
2019-01-28,108.95999908447266,109.5999984741211,108.0,108.81999969482422,104.16704559326172,4055900
2019-01-29,108.93000030517578,109.62000274658203,108.51000213623047,109.0,104.33934020996094,4301500
2019-01-30,108.94000244140625,111.23999786376953,108.54000091552734,110.81999969482422,106.08152770996094,5023800
2019-01-31,110.97000122070312,112.9000015258789,110.20999908447266,112.66999816894531,107.85242462158203,6183400
2019-02-01,112.94999694824219,113.27999877929688,111.44999694824219,112.19000244140625,107.3929443359375,5010500
2019-02-04,112.20999908447266,113.4000015258789,111.8499984741211,113.08999633789062,108.25447082519531,3665000
2019-02-05,113.02999877929688,113.54000091552734,112.48999786376953,112.9000015258789,108.07258605957031,4593400
2019-02-06,113.41000366210938,113.58000183105469,112.30000305175781,113.05000305175781,108.21617889404297,4209400
2019-02-07,112.81999969482422,113.16000366210938,112.16000366210938,113.08999633789062,108.25447082519531,4227700
2019-02-08,112.93000030517578,113.04000091552734,111.93000030517578,113.0199966430664,108.18744659423828,3868300
2019-02-11,113.16000366210938,113.58000183105469,112.63999938964844,112.97000122070312,108.13958740234375,4851100
2019-02-12,113.2300033569336,114.5,112.22000122070312,113.79000091552734,108.92453002929688,6765300
2019-02-13,114.11000061035156,114.7300033569336,113.62999725341797,114.12000274658203,109.24041748046875,5528000
2019-02-14,113.0,113.0,111.87999725341797,112.58999633789062,107.77583312988281,6359200
2019-02-15,115.8499984741211,116.27999877929688,114.11000061035156,115.91000366210938,110.95388793945312,8889500
2019-02-19,116.80000305175781,116.97000122070312,115.19999694824219,115.93000030517578,110.97303009033203,5596100
2019-02-20,115.75,116.63999938964844,115.41000366210938,115.83000183105469,110.87731170654297,6038900
2019-02-21,115.5,116.93000030517578,115.47000122070312,116.0999984741211,111.13575744628906,4825900
2019-02-22,116.11000061035156,116.7699966430664,115.58999633789062,116.76000213623047,111.76753997802734,4865400
2019-02-25,117.16999816894531,117.30000305175781,115.70999908447266,116.05999755859375,111.09747314453125,3755900
2019-02-26,116.37000274658203,116.5,115.43000030517578,115.97000122070312,111.01132202148438,4074600
2019-02-27,115.54000091552734,115.69999694824219,114.41000366210938,115.37000274658203,110.43698120117188,4175100
2019-02-28,114.73999786376953,116.22000122070312,114.20999908447266,115.63999938964844,111.59304809570312,5586300
2019-03-01,115.86000061035156,116.37000274658203,115.2300033569336,116.18000030517578,112.11415100097656,3629100
2019-03-04,116.55000305175781,116.93000030517578,115.5,116.16999816894531,112.10449981689453,4383100
2019-03-05,115.9800033569336,116.81999969482422,115.66000366210938,116.02999877929688,111.96939849853516,3785400
2019-03-06,115.77999877929688,116.83000183105469,115.58000183105469,116.66000366210938,112.57734680175781,4770700
2019-03-07,116.20999908447266,117.33000183105469,115.69999694824219,116.0999984741211,112.03694915771484,4858300
2019-03-08,115.83000183105469,116.26000213623047,114.26000213623047,115.2300033569336,111.1974105834961,5003300
