Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,22.989999771118164,23.1299991607666,22.15999984741211,22.350000381469727,21.71951675415039,8639100
2019-01-02,22.100000381469727,23.559999465942383,21.90999984741211,23.530000686645508,22.866228103637695,8578700
2019-01-03,23.559999465942383,23.729999542236328,23.299999237060547,23.3799991607666,22.720458984375,5446600
2019-01-04,23.700000762939453,23.90999984741211,22.920000076293945,23.1299991607666,22.47751235961914,11585000
2019-01-07,23.350000381469727,24.489999771118164,23.229999542236328,24.06999969482422,23.3909969329834,9121300
2019-01-08,24.260000228881836,24.75,24.170000076293945,24.420000076293945,23.731121063232422,7175100
2019-01-09,24.540000915527344,24.690000534057617,23.760000228881836,23.850000381469727,23.177202224731445,6196800
2019-01-10,23.780000686645508,24.200000762939453,23.639999389648438,24.1200008392334,23.439586639404297,5038900
2019-01-11,24.0,24.280000686645508,23.8700008392334,24.18000030517578,23.497892379760742,4698500
2019-01-14,23.90999984741211,24.780000686645508,23.84000015258789,24.65999984741211,23.964351654052734,6754500
2019-01-15,24.610000610351562,25.170000076293945,24.450000762939453,24.799999237060547,24.100400924682617,5487600
2019-01-16,24.770000457763672,25.489999771118164,24.709999084472656,25.030000686645508,24.323915481567383,7422900
2019-01-17,24.899999618530273,25.3700008392334,24.829999923706055,25.260000228881836,24.547426223754883,4924400
2019-01-18,25.489999771118164,25.889999389648438,25.34000015258789,25.6200008392334,24.897268295288086,7347700
2019-01-22,25.360000610351562,25.5,25.09000015258789,25.209999084472656,24.498836517333984,6114900
2019-01-23,25.299999237060547,25.6200008392334,24.81999969482422,24.959999084472656,24.32342529296875,4458800
2019-01-24,24.920000076293945,25.520000457763672,24.75,25.479999542236328,24.830163955688477,9736600
2019-01-25,25.479999542236328,26.1200008392334,25.3700008392334,25.90999984741211,25.24919891357422,7968500
2019-01-28,25.639999389648438,25.719999313354492,25.350000381469727,25.510000228881836,24.859399795532227,5564900
2019-01-29,25.729999542236328,25.799999237060547,25.520000457763672,25.6200008392334,24.96659278869629,3851800
2019-01-30,25.6299991607666,25.8700008392334,25.260000228881836,25.350000381469727,24.703481674194336,5694400
2019-01-31,25.31999969482422,25.489999771118164,24.84000015258789,24.950000762939453,24.313682556152344,5556300
2019-02-01,25.020000457763672,25.239999771118164,24.770000457763672,25.06999969482422,24.430622100830078,3524000
2019-02-04,24.8799991607666,24.979999542236328,24.68000030517578,24.889999389648438,24.255210876464844,3129000
2019-02-05,24.799999237060547,25.079999923706055,24.709999084472656,24.760000228881836,24.128524780273438,4015300
2019-02-06,24.6299991607666,24.649999618530273,24.09000015258789,24.139999389648438,23.52433967590332,5559800
2019-02-07,24.040000915527344,24.149999618530273,23.59000015258789,23.719999313354492,23.115049362182617,5018400
2019-02-08,23.690000534057617,23.950000762939453,23.469999313354492,23.950000762939453,23.33918571472168,3943600
2019-02-11,23.860000610351562,24.489999771118164,23.639999389648438,24.40999984741211,23.78745460510254,4297800
2019-02-12,24.510000228881836,24.899999618530273,24.43000030517578,24.709999084472656,24.07979965209961,5832000
2019-02-13,24.690000534057617,24.829999923706055,24.399999618530273,24.59000015258789,23.962862014770508,6414100
2019-02-14,24.520000457763672,24.90999984741211,24.43000030517578,24.719999313354492,24.08954620361328,4998000
2019-02-15,24.920000076293945,25.25,24.739999771118164,25.229999542236328,24.58654022216797,7552300
2019-02-19,25.190000534057617,25.459999084472656,25.100000381469727,25.18000030517578,24.537817001342773,4527500
2019-02-20,25.18000030517578,25.25,24.790000915527344,24.950000762939453,24.313682556152344,6962600
2019-02-21,24.860000610351562,25.110000610351562,24.280000686645508,24.540000915527344,23.914138793945312,10725500
2019-02-22,24.34000015258789,25.190000534057617,23.780000686645508,24.260000228881836,23.641277313232422,8461900
2019-02-25,24.280000686645508,25.260000228881836,24.200000762939453,24.889999389648438,24.255210876464844,10463100
2019-02-26,25.0,25.450000762939453,24.940000534057617,25.110000610351562,24.469602584838867,8652600
2019-02-27,25.079999923706055,25.260000228881836,24.75,24.760000228881836,24.128524780273438,6166500
2019-02-28,24.829999923706055,24.889999389648438,24.549999237060547,24.6200008392334,23.99209976196289,7091700
2019-03-01,24.84000015258789,25.239999771118164,24.84000015258789,25.239999771118164,24.596282958984375,5883300
