Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,128.0,129.50999450683594,127.68000030517578,129.17999267578125,124.90973663330078,1616000
2019-01-02,127.6500015258789,128.61000061035156,126.06999969482422,127.29000091552734,123.08220672607422,1391900
2019-01-03,126.44000244140625,127.25,124.44999694824219,124.66999816894531,120.54882049560547,1746200
2019-01-04,126.41999816894531,128.91000366210938,126.41999816894531,128.39999389648438,124.155517578125,1977800
2019-01-07,127.8499984741211,128.77999877929688,126.79000091552734,127.36000061035156,123.14989471435547,1398900
2019-01-08,127.91000366210938,128.33999633789062,125.4800033569336,126.37999725341797,122.20228576660156,1627500
2019-01-09,127.4800033569336,128.38999938964844,126.93000030517578,127.95999908447266,123.73004913330078,2402000
2019-01-10,128.42999267578125,129.6300048828125,127.77999877929688,129.52999877929688,125.24816131591797,1307300
2019-01-11,129.0,129.94000244140625,128.24000549316406,129.52000427246094,125.23848724365234,1300400
2019-01-14,129.10000610351562,131.0,128.66000366210938,130.83999633789062,126.51486206054688,1877700
2019-01-15,131.69000244140625,133.1300048828125,130.3300018310547,132.4499969482422,128.07162475585938,2143900
2019-01-16,133.47999572753906,133.91000366210938,132.22999572753906,132.9600067138672,128.5647735595703,1803600
2019-01-17,133.02000427246094,133.6699981689453,132.1999969482422,132.86000061035156,128.46807861328125,2090800
2019-01-18,133.52999877929688,134.2100067138672,132.92999267578125,133.58999633789062,129.1739501953125,2240700
2019-01-22,133.1199951171875,133.49000549316406,130.64999389648438,131.14999389648438,126.81461334228516,2432100
2019-01-23,131.17999267578125,132.36000061035156,130.1699981689453,132.05999755859375,127.69451141357422,1212600
2019-01-24,131.67999267578125,132.72999572753906,130.86000061035156,132.41000366210938,128.03297424316406,1270100
2019-01-25,133.11000061035156,134.42999267578125,132.0,132.2899932861328,127.91692352294922,1579400
2019-01-28,131.7100067138672,132.5,130.72000122070312,131.99000549316406,127.62683868408203,1323200
2019-01-29,131.6300048828125,132.10000610351562,130.7100067138672,131.39999389648438,127.05633544921875,1128000
2019-01-30,131.60000610351562,133.0399932861328,130.86000061035156,132.8000030517578,128.41006469726562,1317600
2019-01-31,132.33999633789062,133.27000427246094,131.49000549316406,133.0500030517578,128.6518096923828,2602500
2019-02-01,133.1999969482422,133.8000030517578,132.52000427246094,133.57000732421875,129.1546173095703,1331300
2019-02-04,133.1699981689453,133.94000244140625,132.52999877929688,133.92999267578125,129.50270080566406,1560500
2019-02-05,134.0,134.50999450683594,132.89999389648438,134.50999450683594,130.0635528564453,1903100
2019-02-06,131.6199951171875,132.0,129.57000732421875,129.8800048828125,125.58659362792969,3748800
2019-02-07,129.92999267578125,131.1699981689453,129.36000061035156,130.6199951171875,126.30211639404297,2226000
2019-02-08,130.1199951171875,130.4600067138672,128.5800018310547,130.35000610351562,126.04106903076172,1883200
2019-02-11,130.75,130.94000244140625,129.32000732421875,130.57000732421875,126.25377655029297,1444300
2019-02-12,131.27000427246094,132.57000732421875,130.57000732421875,132.24000549316406,127.86859130859375,1425200
2019-02-13,132.4499969482422,133.66000366210938,132.16000366210938,132.50999450683594,128.129638671875,1490100
2019-02-14,131.69000244140625,131.69000244140625,129.88999938964844,130.72000122070312,126.39883422851562,1787000
2019-02-15,131.89999389648438,133.24000549316406,131.89999389648438,133.2100067138672,128.8065185546875,1420100
2019-02-19,132.99000549316406,134.07000732421875,132.41000366210938,133.75999450683594,129.33831787109375,1070600
2019-02-20,133.99000549316406,134.82000732421875,133.19000244140625,134.80999755859375,130.35360717773438,1166500
2019-02-21,134.8699951171875,135.7100067138672,134.22000122070312,134.7100067138672,130.2569122314453,1499800
2019-02-22,135.19000244140625,135.35000610351562,134.22000122070312,134.50999450683594,130.0635528564453,1414400
2019-02-25,135.05999755859375,135.94000244140625,134.58999633789062,135.3699951171875,130.8950958251953,1339600
2019-02-26,134.94000244140625,136.07000732421875,134.5500030517578,135.1699981689453,130.70172119140625,1290100
2019-02-27,134.30999755859375,135.02999877929688,133.02999877929688,133.02999877929688,128.63247680664062,1505200
2019-02-28,133.11000061035156,133.9199981689453,133.0,133.89999389648438,129.47369384765625,2090400
2019-03-01,134.7100067138672,135.39999389648438,134.02999877929688,134.1199951171875,129.68643188476562,1670900
2019-03-04,134.36000061035156,134.8300018310547,132.4600067138672,133.57000732421875,129.1546173095703,1301400
2019-03-05,133.75999450683594,134.07000732421875,132.77999877929688,133.5399932861328,129.1256103515625,1314600
2019-03-06,133.38999938964844,134.55999755859375,133.0,133.2899932861328,128.88385009765625,922700
2019-03-07,132.77999877929688,133.16000366210938,132.0,132.67999267578125,128.29400634765625,1245200
2019-03-08,132.00999450683594,132.85000610351562,131.6300048828125,132.36000061035156,127.98460388183594,1048000
2019-03-11,133.02999877929688,133.69000244140625,132.64999389648438,133.41000366210938,128.99990844726562,1367900
2019-03-12,133.83999633789062,134.7100067138672,133.6999969482422,134.10000610351562,129.66709899902344,1128100
2019-03-13,134.35000610351562,135.22000122070312,133.89999389648438,134.52000427246094,130.0731964111328,1501000
2019-03-14,134.94000244140625,135.9499969482422,134.38999938964844,135.39999389648438,130.92410278320312,1408000
2019-03-15,135.0399932861328,136.9199981689453,135.0399932861328,136.35000610351562,131.8427276611328,2307700
2019-03-18,136.69000244140625,137.8800048828125,136.3800048828125,137.3800048828125,132.83865356445312,1679400
2019-03-19,136.91000366210938,138.0399932861328,135.66000366210938,135.6999969482422,131.2141876220703,1679900
2019-03-20,135.97000122070312,136.58999633789062,134.69000244140625,134.72000122070312,130.26658630371094,1451000
