Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,57.38999938964844,57.619998931884766,56.619998931884766,57.13999938964844,54.053104400634766,1699100
2019-01-02,56.27000045776367,57.95000076293945,55.84000015258789,57.86000061035156,54.73421096801758,1803000
2019-01-03,57.459999084472656,57.58000183105469,56.11000061035156,56.52000045776367,53.46660232543945,1974700
2019-01-04,57.20000076293945,59.060001373291016,57.0,59.029998779296875,55.84099578857422,2569900
2019-01-07,58.7599983215332,59.72999954223633,57.81999969482422,58.959999084472656,55.7747802734375,3047700
2019-01-08,59.5,60.189998626708984,58.97999954223633,59.529998779296875,56.313987731933594,2966300
2019-01-09,59.810001373291016,60.15999984741211,58.310001373291016,58.630001068115234,55.46261215209961,3471500
2019-01-10,57.83000183105469,59.63999938964844,57.56999969482422,59.15999984741211,55.96397399902344,2821400
2019-01-11,59.04999923706055,59.709999084472656,58.43000030517578,59.439998626708984,56.228851318359375,1919200
2019-01-14,59.11000061035156,60.33000183105469,58.65999984741211,59.970001220703125,56.73021697998047,2212800
2019-01-15,60.0099983215332,60.189998626708984,59.279998779296875,59.56999969482422,56.351829528808594,1399300
2019-01-16,59.68000030517578,60.40999984741211,59.459999084472656,60.060001373291016,56.81535339355469,1522400
2019-01-17,59.810001373291016,61.869998931884766,59.65999984741211,61.34000015258789,58.026206970214844,2451100
2019-01-18,61.869998931884766,63.16999816894531,61.41999816894531,62.97999954223633,59.57761001586914,2244700
2019-01-22,62.38999938964844,62.58000183105469,61.439998626708984,62.04999923706055,58.697845458984375,2338800
2019-01-23,62.540000915527344,62.540000915527344,61.22999954223633,61.619998931884766,58.29108428955078,1900100
2019-01-24,61.15999984741211,61.93000030517578,61.040000915527344,61.790000915527344,58.45188903808594,2501700
2019-01-25,62.560001373291016,63.27000045776367,62.41999816894531,62.689998626708984,59.30327224731445,2222400
2019-01-28,61.77000045776367,61.84000015258789,60.959999084472656,61.29999923706055,57.98836898803711,4393400
2019-01-29,63.77000045776367,64.97000122070312,62.40999984741211,64.83999633789062,61.33712387084961,3925900
2019-01-30,65.0,65.19000244140625,63.630001068115234,64.75,61.25198745727539,2843000
2019-01-31,64.6500015258789,65.55999755859375,64.16000366210938,65.5199966430664,61.98039245605469,2479300
2019-02-01,65.51000213623047,65.87999725341797,64.75,64.95999908447266,61.45064163208008,2019000
2019-02-04,64.88999938964844,65.26000213623047,64.18000030517578,65.25,61.7249755859375,2058700
2019-02-05,65.43000030517578,65.61000061035156,64.7300033569336,65.56999969482422,62.027687072753906,1976500
2019-02-06,64.97000122070312,65.87999725341797,64.45999908447266,65.55999755859375,62.01822280883789,2120500
2019-02-07,65.7300033569336,66.08000183105469,65.11000061035156,65.9000015258789,62.33986282348633,2514300
2019-02-08,65.62000274658203,65.97000122070312,64.94999694824219,65.94999694824219,62.38715362548828,1535000
2019-02-11,65.8499984741211,66.19999694824219,65.33000183105469,65.36000061035156,62.13050079345703,1044900
2019-02-12,66.04000091552734,67.0199966430664,65.87999725341797,66.76000213623047,63.461326599121094,1773000
