Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,65.05999755859375,65.27999877929688,64.30999755859375,65.2300033569336,62.777469635009766,935100
2019-01-02,65.06999969482422,65.12000274658203,63.130001068115234,63.529998779296875,61.14138412475586,1325200
2019-01-03,63.4900016784668,64.20999908447266,63.33000183105469,63.689998626708984,61.29536437988281,1362900
2019-01-04,63.45000076293945,64.79000091552734,63.279998779296875,64.58999633789062,62.161521911621094,1691100
2019-01-07,64.2300033569336,64.69999694824219,63.68000030517578,63.849998474121094,61.4493522644043,2235500
2019-01-08,64.0199966430664,64.94000244140625,63.689998626708984,64.86000061035156,62.42137908935547,1268800
2019-01-09,64.63999938964844,65.02999877929688,64.0999984741211,64.37999725341797,61.95941925048828,1501000
2019-01-10,64.52999877929688,65.86000061035156,64.2699966430664,65.80999755859375,63.33565902709961,1080100
2019-01-11,65.70999908447266,65.88999938964844,65.08000183105469,65.55000305175781,63.085445404052734,873700
2019-01-14,64.87000274658203,65.1500015258789,64.16999816894531,64.95999908447266,62.51762008666992,1499500
2019-01-15,64.7699966430664,66.66000366210938,64.66999816894531,66.04000091552734,63.5570182800293,1794900
2019-01-16,65.72000122070312,66.72000122070312,65.47000122070312,66.66999816894531,64.163330078125,1405800
2019-01-17,66.7300033569336,67.13999938964844,66.54000091552734,67.05999755859375,64.53865814208984,1255100
2019-01-18,67.02999877929688,67.37999725341797,66.83000183105469,67.23999786376953,64.7118911743164,1138900
2019-01-22,67.3499984741211,67.9000015258789,66.73999786376953,67.58000183105469,65.03911590576172,1495800
2019-01-23,67.6500015258789,68.12000274658203,67.4800033569336,68.0999984741211,65.53955841064453,1205200
2019-01-24,68.2300033569336,68.81999969482422,67.48999786376953,68.75,66.16512298583984,1101900
2019-01-25,68.43000030517578,69.02999877929688,67.79000091552734,67.94000244140625,65.38558959960938,1220500
2019-01-28,68.0199966430664,68.30000305175781,67.27999877929688,67.66000366210938,65.11610412597656,943700
2019-01-29,67.87999725341797,68.25,67.27999877929688,67.47000122070312,64.93324279785156,1544100
2019-01-30,67.19000244140625,68.30000305175781,66.97000122070312,67.94000244140625,65.38558959960938,1117500
2019-01-31,67.79000091552734,69.62000274658203,67.51000213623047,69.33999633789062,66.7329330444336,2230300
2019-02-01,69.33999633789062,69.33999633789062,68.20999908447266,68.8499984741211,66.26136016845703,1157300
2019-02-04,68.51000213623047,69.0,67.9000015258789,68.98999786376953,66.39608764648438,1645600
2019-02-05,68.79000091552734,68.9800033569336,68.37000274658203,68.83999633789062,66.2517318725586,1277600
2019-02-06,68.77999877929688,69.05999755859375,68.4800033569336,68.88999938964844,66.29985809326172,861400
2019-02-07,68.86000061035156,69.7300033569336,68.72000122070312,69.72000122070312,67.09864807128906,1280700
2019-02-08,69.5999984741211,70.4800033569336,69.4800033569336,70.47000122070312,67.8204574584961,921600
2019-02-11,70.48999786376953,70.95999908447266,70.33999633789062,70.76000213623047,68.09954833984375,1455300
2019-02-12,70.66000366210938,71.08000183105469,70.02999877929688,70.19000244140625,67.55097961425781,2108200
2019-02-13,69.80000305175781,70.13999938964844,69.80000305175781,70.05999755859375,67.42586517333984,1663900
2019-02-14,68.69999694824219,69.9000015258789,68.26000213623047,69.02999877929688,66.4345932006836,2081000
2019-02-15,69.54000091552734,69.97000122070312,69.29000091552734,69.68000030517578,67.06016540527344,1979100
2019-02-19,69.72000122070312,70.38999938964844,69.5999984741211,70.08999633789062,67.45474243164062,1241400
2019-02-20,70.0,70.48999786376953,69.52999877929688,70.4000015258789,67.75308990478516,1286600
2019-02-21,70.0999984741211,71.30999755859375,69.80999755859375,71.19999694824219,68.52300262451172,1395000
2019-02-22,71.37999725341797,72.18000030517578,71.16000366210938,72.18000030517578,69.4661636352539,1941400
2019-02-25,72.36000061035156,72.36000061035156,70.58000183105469,70.87999725341797,68.21502685546875,1845600
2019-02-26,71.01000213623047,71.01000213623047,70.01000213623047,70.22000122070312,67.5798568725586,1629400
2019-02-27,70.0,70.75,69.80000305175781,70.41999816894531,67.7723388671875,1177900
2019-02-28,70.44999694824219,71.37999725341797,70.2300033569336,71.23999786376953,68.56150817871094,1530500
2019-03-01,71.58000183105469,71.61000061035156,70.41000366210938,70.93000030517578,68.26315307617188,1058600
2019-03-04,71.33000183105469,71.36000061035156,70.41999816894531,71.30000305175781,68.61925506591797,1370100
2019-03-05,71.27999877929688,71.55000305175781,70.81999969482422,71.06999969482422,68.39788818359375,1271600
2019-03-06,71.2300033569336,71.43000030517578,70.80000305175781,71.06999969482422,68.39788818359375,1290900
2019-03-07,71.29000091552734,71.9000015258789,71.0,71.22000122070312,68.54226684570312,1493600
2019-03-08,71.22000122070312,71.7699966430664,71.02999877929688,71.69999694824219,69.00420379638672,1028200
2019-03-11,71.83999633789062,72.61000061035156,71.80999755859375,72.56999969482422,69.84149932861328,1254000
2019-03-12,72.29000091552734,72.55000305175781,71.88999938964844,72.37000274658203,70.10790252685547,1837600
2019-03-13,72.41999816894531,73.0,72.26000213623047,72.94000244140625,70.66007995605469,1452500
2019-03-14,72.88999938964844,73.25,72.4800033569336,72.61000061035156,70.34039306640625,1509700
2019-03-15,72.45999908447266,73.31999969482422,72.33999633789062,73.04000091552734,70.75696563720703,2026200
2019-03-18,73.06999969482422,73.11000061035156,72.23999786376953,72.51000213623047,70.2435302734375,1611400
2019-03-19,72.44000244140625,72.5,71.56999969482422,72.0,69.74946594238281,1791100
2019-03-20,72.2300033569336,72.95999908447266,71.95999908447266,72.2300033569336,69.97227478027344,1294900
2019-03-21,72.1500015258789,73.43000030517578,72.0199966430664,73.26000213623047,70.9700927734375,980700
2019-03-22,73.4800033569336,74.44999694824219,73.41000366210938,73.75,71.44477081298828,1346900
2019-03-25,73.93000030517578,74.45999908447266,73.56999969482422,74.30000305175781,71.97757720947266,1385400
2019-03-26,74.3499984741211,74.91000366210938,74.08999633789062,74.75,72.41352081298828,1034900
2019-03-27,74.68000030517578,74.88999938964844,73.97000122070312,74.38999938964844,72.06475830078125,1425000
2019-03-28,74.55999755859375,74.70999908447266,73.18000030517578,73.45999908447266,71.1638412475586,992400
2019-03-29,73.33000183105469,73.62000274658203,73.01000213623047,73.55000305175781,71.25102996826172,1425300
2019-04-01,73.58000183105469,73.7699966430664,72.12000274658203,72.79000091552734,70.51477813720703,1321000
2019-04-02,72.79000091552734,72.8499984741211,72.19999694824219,72.55999755859375,70.29196166992188,1328300
2019-04-03,72.5199966430664,72.79000091552734,71.8499984741211,72.23999786376953,69.98196411132812,1362400
2019-04-04,72.62000274658203,72.62000274658203,71.38999938964844,71.55999755859375,69.3232192993164,1955000
2019-04-05,71.73999786376953,72.41999816894531,71.20999908447266,72.38999938964844,70.12728118896484,2557800
2019-04-08,72.36000061035156,72.37999725341797,71.54000091552734,71.66999816894531,69.4297866821289,1029400
2019-04-09,71.76000213623047,72.04000091552734,71.5199966430664,72.0199966430664,69.76884460449219,828200
2019-04-10,72.05999755859375,72.56999969482422,71.4000015258789,71.5,69.26509094238281,1402000
2019-04-11,71.5,71.87000274658203,71.22000122070312,71.83999633789062,69.59447479248047,856400
2019-04-12,71.69000244140625,72.0199966430664,71.05999755859375,71.9800033569336,69.73009490966797,1466600
2019-04-15,72.19000244140625,72.38999938964844,71.77999877929688,72.02999877929688,69.77852630615234,756500
2019-04-16,71.94999694824219,72.23999786376953,70.7300033569336,70.8499984741211,68.63541412353516,969200
2019-04-17,70.7699966430664,71.08000183105469,70.51000213623047,70.61000061035156,68.40290832519531,1103800
2019-04-18,70.68000030517578,73.08999633789062,70.43000030517578,70.4800033569336,68.2769775390625,1264200
2019-04-22,70.36000061035156,70.83000183105469,70.2699966430664,70.5199966430664,68.31571960449219,1252400
2019-04-23,71.01000213623047,71.2300033569336,70.5,71.1500015258789,68.92604064941406,1650100
2019-04-24,71.1500015258789,72.25,71.05000305175781,71.98999786376953,69.73977661132812,1934100
2019-04-25,71.69999694824219,72.61000061035156,71.5999984741211,72.26000213623047,70.00135040283203,1226200
2019-04-26,72.61000061035156,73.23999786376953,72.16000366210938,72.18000030517578,69.92384338378906,1211200
2019-04-29,71.97000122070312,72.11000061035156,71.2300033569336,71.36000061035156,69.12947845458984,897500
