Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,173.00999450683594,174.02999877929688,171.27999877929688,173.82000732421875,167.90882873535156,1604400
2019-01-02,172.67999267578125,173.3000030517578,169.00999450683594,169.8300018310547,164.0545196533203,2637400
2019-01-03,169.91000366210938,171.16000366210938,168.6699981689453,169.41000366210938,163.6488037109375,2315200
2019-01-04,169.14999389648438,172.58999633789062,168.66000366210938,172.52999877929688,166.66270446777344,2712200
2019-01-07,171.64999389648438,172.94000244140625,170.5,172.27999877929688,166.4211883544922,2369500
2019-01-08,172.14999389648438,173.7899932861328,171.57000732421875,173.5399932861328,167.6383514404297,2649900
2019-01-09,173.55999755859375,174.0,172.0500030517578,172.7899932861328,166.9138641357422,1761900
2019-01-10,173.3000030517578,175.6199951171875,172.5500030517578,175.38999938964844,169.42544555664062,2846200
2019-01-11,175.13999938964844,176.13999938964844,173.64999389648438,175.7100067138672,169.7345733642578,2215000
2019-01-14,174.6199951171875,174.6199951171875,169.35000610351562,171.22999572753906,165.4069061279297,3838900
2019-01-15,171.38999938964844,175.80999755859375,170.75,174.72000122070312,168.77822875976562,2315300
2019-01-16,174.02000427246094,174.91000366210938,172.8300018310547,174.67999267578125,168.73959350585938,1764800
2019-01-17,175.1300048828125,175.9199981689453,174.44000244140625,175.49000549316406,169.5220489501953,2050200
2019-01-18,176.39999389648438,176.61000061035156,175.11000061035156,176.08999633789062,170.1016387939453,1853600
2019-01-22,175.42999267578125,177.9499969482422,175.24000549316406,177.3800048828125,171.3477783203125,2163600
2019-01-23,177.94000244140625,179.4600067138672,176.19000244140625,179.3800048828125,173.27976989746094,2272300
2019-01-24,179.25999450683594,180.8800048828125,177.9600067138672,180.27999877929688,174.14913940429688,2453200
2019-01-25,178.5,179.49000549316406,173.9199981689453,174.1999969482422,168.27589416503906,3813600
2019-01-28,176.11000061035156,176.11000061035156,171.77000427246094,172.47000122070312,166.604736328125,2994200
2019-01-29,173.0800018310547,173.42999267578125,171.74000549316406,172.86000061035156,166.98146057128906,1981100
2019-01-30,172.24000549316406,174.6300048828125,172.10000610351562,173.58999633789062,167.6866455078125,2086400
2019-01-31,173.44000244140625,179.2899932861328,173.35000610351562,178.97999572753906,172.89334106445312,3129900
2019-02-01,178.3699951171875,179.1199951171875,176.5,177.82000732421875,171.77281188964844,2233500
2019-02-04,177.11000061035156,178.19000244140625,176.1300048828125,178.10000610351562,172.0432891845703,2825500
2019-02-05,177.57000732421875,178.6999969482422,176.77000427246094,178.1699981689453,172.1109161376953,1989200
2019-02-06,178.72999572753906,179.24000549316406,177.60000610351562,178.10000610351562,172.0432891845703,1661800
2019-02-07,178.0,181.4499969482422,177.8800048828125,181.35000610351562,175.18275451660156,2129200
2019-02-08,181.2100067138672,183.3699951171875,181.02000427246094,183.00999450683594,176.7863006591797,1830600
2019-02-11,182.4199981689453,183.92999267578125,182.32000732421875,183.00999450683594,176.7863006591797,1851100
2019-02-12,183.0,184.41000366210938,181.67999267578125,183.27000427246094,177.03746032714844,1751200
2019-02-13,183.05999755859375,183.86000061035156,182.42999267578125,182.85000610351562,176.6317596435547,1431600
2019-02-14,183.36000061035156,184.44000244140625,182.5399932861328,182.61000061035156,176.39990234375,1602000
2019-02-15,184.61000061035156,185.11000061035156,183.3000030517578,184.0399932861328,177.78128051757812,2203300
2019-02-19,184.1300048828125,185.80999755859375,183.39999389648438,185.3699951171875,179.0660400390625,2443500
2019-02-20,185.0800018310547,186.10000610351562,184.0399932861328,185.63999938964844,179.3268585205078,2550800
2019-02-21,184.88999938964844,186.8699951171875,184.55999755859375,186.55999755859375,180.215576171875,2068700
2019-02-22,186.8300018310547,188.13999938964844,185.75999450683594,188.1300048828125,181.73219299316406,1683800
2019-02-25,188.4499969482422,189.38999938964844,186.30999755859375,187.8800048828125,181.49070739746094,1888900
2019-02-26,188.17999267578125,189.02000427246094,187.14999389648438,188.22999572753906,181.8287811279297,1911100
