Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,43.0099983215332,43.45000076293945,42.63999938964844,43.31999969482422,40.92094421386719,3694100
2019-01-02,42.86000061035156,44.45000076293945,42.790000915527344,44.38999938964844,41.93169021606445,4831900
2019-01-03,44.220001220703125,44.790000915527344,43.959999084472656,44.09000015258789,41.6483039855957,3530600
2019-01-04,44.869998931884766,45.41999816894531,44.70000076293945,45.25,42.74406433105469,3267200
2019-01-07,45.130001068115234,46.040000915527344,44.86000061035156,45.61000061035156,43.084129333496094,3584400
2019-01-08,45.790000915527344,45.959999084472656,45.06999969482422,45.720001220703125,43.18804168701172,3389300
2019-01-09,45.84000015258789,46.290000915527344,45.619998931884766,46.150001525878906,43.59422302246094,5827000
2019-01-10,45.20000076293945,46.13999938964844,45.20000076293945,45.86000061035156,43.32028579711914,6726800
2019-01-11,44.83000183105469,45.7599983215332,44.779998779296875,45.61000061035156,43.084129333496094,11337100
2019-01-14,45.20000076293945,46.349998474121094,45.20000076293945,46.150001525878906,43.59422302246094,9035300
2019-01-15,46.02000045776367,46.38999938964844,45.540000915527344,46.34000015258789,43.77370071411133,6512500
2019-01-16,46.779998779296875,47.849998474121094,46.560001373291016,47.540000915527344,44.90724182128906,7020000
2019-01-17,46.75,48.45000076293945,46.54999923706055,48.279998779296875,45.60626220703125,5811600
2019-01-18,48.4900016784668,49.40999984741211,48.189998626708984,49.290000915527344,46.560333251953125,5214600
2019-01-22,49.04999923706055,49.61000061035156,48.900001525878906,49.13999938964844,46.41864013671875,6608300
2019-01-23,49.400001525878906,49.68000030517578,49.220001220703125,49.40999984741211,46.67368698120117,6495900
2019-01-24,49.16999816894531,49.459999084472656,48.7400016784668,49.25,46.52254104614258,3664000
2019-01-25,49.29999923706055,49.619998931884766,48.970001220703125,49.369998931884766,46.63589859008789,3910200
2019-01-28,49.02000045776367,49.459999084472656,48.810001373291016,49.27000045776367,46.541439056396484,3229800
2019-01-29,49.130001068115234,49.540000915527344,49.130001068115234,49.310001373291016,46.579219818115234,2724800
2019-01-30,49.400001525878906,49.40999984741211,48.880001068115234,48.97999954223633,46.267494201660156,3808300
2019-01-31,48.65999984741211,48.869998931884766,47.880001068115234,48.79999923706055,46.09746170043945,4979300
2019-02-01,48.88999938964844,49.11000061035156,48.65999984741211,48.869998931884766,46.16358947753906,4353200
2019-02-04,48.900001525878906,49.08000183105469,48.630001068115234,49.08000183105469,46.36196517944336,3290500
2019-02-05,49.029998779296875,49.099998474121094,48.45000076293945,48.790000915527344,46.08802032470703,3264100
2019-02-06,48.66999816894531,49.06999969482422,48.43000030517578,48.529998779296875,45.84241485595703,2566600
2019-02-07,51.0099983215332,51.5,48.90999984741211,50.459999084472656,47.66553497314453,25599100
2019-02-08,50.459999084472656,50.68000030517578,49.68000030517578,50.2400016784668,47.457725524902344,12227800
2019-02-11,50.45000076293945,50.66999816894531,50.189998626708984,50.56999969482422,47.769447326660156,7548100
