Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,156.41000366210938,157.2100067138672,155.38999938964844,157.2100067138672,150.39329528808594,1223200
2019-01-02,155.32000732421875,157.4600067138672,153.82000732421875,157.25999450683594,150.44114685058594,1276200
2019-01-03,156.0,156.72999572753906,152.44000244140625,153.3699951171875,146.7198028564453,1436000
2019-01-04,155.35000610351562,157.8300018310547,154.1199951171875,157.77000427246094,150.92901611328125,1840000
2019-01-07,157.6300048828125,159.6699981689453,155.92999267578125,158.64999389648438,151.7708740234375,1047400
2019-01-08,159.2899932861328,159.9199981689453,156.75,158.66000366210938,151.78042602539062,1350300
2019-01-09,159.25999450683594,161.50999450683594,159.16000366210938,160.89999389648438,153.92330932617188,1483800
2019-01-10,160.27000427246094,162.5500030517578,159.3699951171875,162.42999267578125,155.386962890625,1131600
2019-01-11,161.27999877929688,163.85000610351562,160.89999389648438,163.80999755859375,156.70712280273438,1239200
2019-01-14,162.3000030517578,164.94000244140625,162.24000549316406,164.52999877929688,157.3958740234375,1368000
2019-01-15,164.85000610351562,165.38999938964844,162.38999938964844,163.13999938964844,156.06619262695312,1906800
2019-01-16,162.7899932861328,164.67999267578125,162.69000244140625,163.60000610351562,156.50625610351562,1090800
2019-01-17,162.0,166.8300018310547,161.75,165.72000122070312,159.44065856933594,976400
2019-01-18,167.0,170.1300048828125,166.24000549316406,168.5800018310547,162.19229125976562,1665800
2019-01-22,167.64999389648438,168.7899932861328,165.55999755859375,167.22000122070312,160.8838348388672,1298100
2019-01-23,168.47999572753906,169.91000366210938,166.13999938964844,168.80999755859375,162.41357421875,1199800
2019-01-24,169.19000244140625,172.5,169.19000244140625,170.82000732421875,164.34744262695312,1329700
2019-01-25,172.64999389648438,172.89999389648438,170.8000030517578,171.22000122070312,164.73226928710938,1192100
2019-01-28,169.67999267578125,172.25999450683594,169.22000122070312,172.19000244140625,165.66552734375,1285000
2019-01-29,172.72999572753906,176.16000366210938,172.72999572753906,176.0,169.33114624023438,1573700
2019-01-30,169.83999633789062,171.35000610351562,165.02000427246094,170.91000366210938,164.43399047851562,4073400
2019-01-31,169.17999267578125,173.3000030517578,169.0800018310547,171.1699981689453,164.6841583251953,2162600
2019-02-01,171.3800048828125,172.0,168.25,169.02999877929688,162.625244140625,1716700
2019-02-04,169.3800048828125,174.61000061035156,169.22000122070312,174.61000061035156,167.9938201904297,1664700
2019-02-05,174.61000061035156,174.9499969482422,171.99000549316406,172.22000122070312,165.6943817138672,1583300
2019-02-06,171.97999572753906,174.52999877929688,171.97999572753906,172.75999450683594,166.2139129638672,1180300
2019-02-07,172.1199951171875,173.63999938964844,170.4499969482422,173.58999633789062,167.01246643066406,1538300
2019-02-08,172.86000061035156,173.27000427246094,171.3000030517578,172.1199951171875,165.59814453125,2255600
2019-02-11,172.47000122070312,172.89999389648438,170.67999267578125,170.92999267578125,164.4532470703125,1159700
2019-02-12,171.6300048828125,173.19000244140625,171.3800048828125,172.75999450683594,166.2139129638672,1303400
2019-02-13,173.44000244140625,174.3800048828125,173.00999450683594,173.47999572753906,166.90663146972656,1053600
2019-02-14,173.02000427246094,173.0800018310547,171.49000549316406,172.10000610351562,165.57891845703125,843000
2019-02-15,172.5399932861328,175.39999389648438,171.69000244140625,175.24000549316406,168.59996032714844,1222900
2019-02-19,175.0,175.47000122070312,173.72000122070312,174.77999877929688,168.15736389160156,902400
2019-02-20,174.8800048828125,175.30999755859375,173.4499969482422,174.4499969482422,167.83985900878906,1038500
2019-02-21,174.17999267578125,174.30999755859375,170.88999938964844,171.6300048828125,165.1267547607422,979800
2019-02-22,172.1699981689453,172.72000122070312,171.6300048828125,172.5399932861328,166.0022430419922,1388400
2019-02-25,174.0399932861328,174.36000061035156,172.97999572753906,173.13999938964844,166.5795135498047,951900
2019-02-26,172.80999755859375,173.0399932861328,169.89999389648438,170.0,163.55850219726562,1424100
2019-02-27,169.39999389648438,169.99000549316406,168.22999572753906,169.33999633789062,162.92349243164062,1514800
2019-02-28,169.1999969482422,170.97999572753906,168.88999938964844,170.22000122070312,163.77017211914062,1739600
2019-03-01,171.0,171.02999877929688,168.57000732421875,169.27999877929688,162.8657684326172,1109100
2019-03-04,170.39999389648438,170.39999389648438,166.4600067138672,166.75,160.431640625,1706500
2019-03-05,166.75,168.3800048828125,166.75,168.02999877929688,161.66314697265625,1837300
2019-03-06,167.8800048828125,168.8300018310547,166.38999938964844,166.47000122070312,160.16224670410156,1080700
2019-03-07,166.17999267578125,166.5399932861328,163.92999267578125,166.33999633789062,160.03717041015625,1218300
2019-03-08,165.17999267578125,166.32000732421875,164.1199951171875,166.13999938964844,159.8447723388672,1324100
2019-03-11,165.1199951171875,169.86000061035156,164.67999267578125,169.50999450683594,163.08706665039062,1443700
2019-03-12,169.55999755859375,170.52999877929688,168.5,168.77000427246094,162.37510681152344,1452500
2019-03-13,169.42999267578125,173.10000610351562,169.02999877929688,171.72000122070312,165.21331787109375,1244700
2019-03-14,171.3699951171875,171.7100067138672,169.52999877929688,169.58999633789062,163.1640167236328,1261300
